OBJECTID,gid,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
6074,12857,15,15000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6075,12858,20,20000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6076,12859,20,20000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6077,12860,15,15000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6078,12861,20,20000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6079,12862,15,15000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6080,12863,20,20000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6081,12864,20,20000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6082,12865,15,15000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6083,12866,20,20000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6084,12867,20,20000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6085,12868,15,15000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6086,12869,20,20000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6087,12870,15,15000000.000000000000000,0.000000000000000,0.074752971529961,0.074752971529961,0.024801215909732,0.024588955869806,0.372018238645978
6088,12871,20,20000000.000000000000000,0.089730732142925,0.209378331899643,0.119647599756718,0.131379521265626,0.031913849907205,2.627590425312519
6089,12872,20,20000000.000000000000000,0.016244545578957,0.116208493709564,0.099963948130608,0.048897606506944,0.030471763259236,0.977952130138874
6090,12873,15,15000000.000000000000000,0.001014302368276,0.023967016488314,0.022952714120038,0.009562748336854,0.006578638718123,0.143441225052811
6091,12874,20,20000000.000000000000000,0.000000000000000,0.010497770272195,0.010497770272195,0.001222763568512,0.002428036921417,0.024455271370243
6092,12875,18,18000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6093,12876,17,17000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6094,12877,20,20000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6095,12878,15,15000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6096,12879,20,20000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6097,12880,20,20000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6098,12881,15,15000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6099,12882,20,20000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6100,12883,16,16000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6101,12884,19,19000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6102,12885,20,20000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6103,12886,15,15000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6104,12887,20,20000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6105,12888,18,18000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6106,12889,17,17000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6107,12890,20,20000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6108,12891,19,19000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6109,12892,16,16000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6110,12893,20,20000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6111,12894,17,17000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6112,12895,18,18000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6113,12896,20,20000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6114,12897,15,15000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6115,12898,20,20000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6116,12899,18,18000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6117,12900,18,18000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6118,12901,20,20000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6119,12902,15,15000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6120,12903,20,20000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6121,12962,20,20000000.000000000000000,0.000000000000000,0.177388191223145,0.177388191223145,0.011856650724076,0.039680039424148,0.237133014481515
6122,12963,15,15000000.000000000000000,0.000000000000000,1.019058227539063,1.019058227539063,0.423431180107097,0.346514407325386,6.351467701606453
6123,12964,20,20000000.000000000000000,0.902282238006592,1.570408821105957,0.668126583099365,1.319404327869415,0.176397292993183,26.388086557388306
6124,12965,17,17000000.000000000000000,0.077788919210434,0.982438683509827,0.904649764299393,0.421516503043035,0.319375001115562,7.165780551731587
6125,12966,18,18000000.000000000000000,0.002365497639403,0.079042740166187,0.076677242526785,0.028811831505866,0.024347422603435,0.518612967105582
6126,12967,20,20000000.000000000000000,0.000780882139225,0.003422745503485,0.002641863364261,0.001892629117356,0.000731313730394,0.037852582347114
6127,12968,15,15000000.000000000000000,0.000000000000000,0.000783035473432,0.000783035473432,0.000307553746065,0.000275336592240,0.004613306190976
6128,12969,20,20000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6129,12970,19,19000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6130,12971,16,16000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6131,12972,20,20000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6132,12973,16,16000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6133,12974,19,19000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6134,12975,20,20000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6135,12976,15,15000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6136,12977,20,20000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6137,12978,18,18000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6138,12979,17,17000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6139,12980,20,20000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6140,12981,15,15000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6141,12982,20,20000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6142,12983,20,20000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6143,12984,15,15000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6144,12985,20,20000000.000000000000000,0.000000000000000,0.005388173740357,0.005388173740357,0.001926200169328,0.001981266508420,0.038524003386556
6145,12986,17,17000000.000000000000000,0.005987430922687,0.009888457134366,0.003901026211679,0.008044536663767,0.001139396682977,0.136757123284042
6146,12987,18,18000000.000000000000000,0.002089561196044,0.009100261144340,0.007010699948296,0.005415941485100,0.002012589972785,0.097486946731806
6147,12988,20,20000000.000000000000000,0.001244829734787,0.053503282368183,0.052258452633396,0.007601811038330,0.012219074331484,0.152036220766604
6148,12989,15,15000000.000000000000000,0.001255164621398,0.854778289794922,0.853523125173524,0.338823760099088,0.291160610045432,5.082356401486322
6149,12990,20,20000000.000000000000000,0.818150460720062,1.642917394638062,0.824766933917999,1.290649926662445,0.236190502143207,25.812998533248901
6150,12991,20,20000000.000000000000000,0.000000000000000,1.007059097290039,1.007059097290039,0.326585016283207,0.345154381089058,6.531700325664133
6151,12992,15,15000000.000000000000000,0.000000000000000,0.016636528074741,0.016636528074741,0.001170302871712,0.004138645315110,0.017554543075676
6152,12993,20,20000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6153,12994,15,15000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6154,12995,20,20000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6155,12996,20,20000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6156,12997,15,15000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6157,12998,20,20000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6158,12999,15,15000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6159,13000,20,20000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6160,13001,20,20000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6161,13002,15,15000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6162,13003,20,20000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6163,13004,19,19000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6164,13005,16,16000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6165,13006,20,20000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6166,13007,20,20000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6167,13008,15,15000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6168,13009,20,20000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6169,13010,19,19000000.000000000000000,0.000000000000000,0.086149461567402,0.086149461567402,0.032603086811880,0.031159936028109,0.619458649425724
6170,13011,16,16000000.000000000000000,0.086960271000862,0.142821729183197,0.055861458182335,0.118174018338323,0.012562844964047,1.890784293413162
6171,13012,20,20000000.000000000000000,0.032682526856661,0.127752110362053,0.095069583505392,0.065572704002261,0.025743417307788,1.311454080045223
6172,13013,15,15000000.000000000000000,0.023593029007316,0.056831341236830,0.033238312229514,0.035305872932076,0.007647597958329,0.529588093981147
6173,13014,20,20000000.000000000000000,0.000000000000000,0.023474540561438,0.023474540561438,0.009107120061549,0.008406135036378,0.182142401230976
6174,13015,20,20000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6175,13016,15,15000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6176,13017,20,20000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6177,13018,17,17000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6178,13019,18,18000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6179,13020,20,20000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6180,13021,15,15000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6181,13022,20,20000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6182,13023,20,20000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6183,13024,15,15000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6184,13025,20,20000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6185,13026,16,16000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6186,13027,19,19000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6187,13028,20,20000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6188,13029,15,15000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6189,13030,20,20000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6190,13031,21,21000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6191,13032,18,18000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6192,13033,17,17000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6193,13034,20,20000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6194,13035,17,17000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6195,13036,18,18000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6196,13037,19,19000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6197,13038,16,16000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6198,13039,20,20000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6199,13040,17,17000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6200,13041,18,18000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6201,13042,20,20000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6202,13043,15,15000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6203,13102,20,20000000.000000000000000,0.000000000000000,0.062349785119295,0.062349785119295,0.004195764474571,0.013886085143972,0.083915289491415
6204,13103,16,16000000.000000000000000,0.000000000000000,0.599840641021729,0.599840641021729,0.237514393660604,0.205495289361576,3.800230298569659
6205,13104,19,19000000.000000000000000,0.608698487281799,1.338360309600830,0.729661822319031,1.038466616680748,0.198838806564758,19.730865716934204
6206,13105,20,20000000.000000000000000,0.173145323991776,1.074356913566589,0.901211589574814,0.580032871663570,0.288142769881195,11.600657433271408
6207,13106,15,15000000.000000000000000,0.021688601002097,0.311580568552017,0.289891967549920,0.104775842900078,0.075262124925837,1.571637643501163
6208,13107,20,20000000.000000000000000,0.000560535467230,0.040109395980835,0.039548860513605,0.010965289591695,0.010812343921089,0.219305791833904
6209,13108,19,19000000.000000000000000,0.000826066767331,0.001749238464981,0.000923171697650,0.001207954314611,0.000239993104817,0.022951131977607
6210,13109,16,16000000.000000000000000,0.000000000000000,0.000696329690982,0.000696329690982,0.000273632231881,0.000254899634366,0.004378115710097
6211,13110,20,20000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6212,13111,15,15000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6213,13112,20,20000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6214,13113,20,20000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6215,13114,15,15000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6216,13115,20,20000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6217,13116,18,18000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6218,13117,17,17000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6219,13118,20,20000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6220,13119,15,15000000.000000000000000,0.000000000000000,0.000178319824045,0.000178319824045,0.000011887988270,0.000044480779123,0.000178319824045
6221,13120,20,20000000.000000000000000,0.000000000000000,0.001785836298950,0.001785836298950,0.000459062161281,0.000627436025502,0.009181243225612
6222,13121,20,20000000.000000000000000,0.000000000000000,0.001158564351499,0.001158564351499,0.000165718070912,0.000287713499396,0.003314361418234
6223,13122,15,15000000.000000000000000,0.000000000000000,0.000192979641724,0.000192979641724,0.000028108953241,0.000055840103790,0.000421634298618
6224,13123,20,20000000.000000000000000,0.000000000000000,0.000444693141617,0.000444693141617,0.000102112587359,0.000153141788635,0.002042251747184
6225,13124,17,17000000.000000000000000,0.000000000000000,0.000159094430273,0.000159094430273,0.000011512513351,0.000037377500521,0.000195712726963
6226,13125,18,18000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6227,13126,20,20000000.000000000000000,0.000000000000000,0.005732267629355,0.005732267629355,0.002157542727946,0.002104229955336,0.043150854558917
6228,13127,15,15000000.000000000000000,0.005941044539213,0.010948635637760,0.005007591098547,0.008989392407238,0.001468677901692,0.134840886108577
6229,13128,20,20000000.000000000000000,0.006517743691802,0.010875212028623,0.004357468336821,0.008966948976740,0.001155534927743,0.179338979534805
6230,13129,20,20000000.000000000000000,0.006613039411604,0.111835159361362,0.105222119949758,0.045797373191454,0.035528064258404,0.915947463829070
6231,13130,15,15000000.000000000000000,0.093690864741802,0.242000371217728,0.148309506475925,0.132835483054320,0.033185783353697,1.992532245814800
6232,13131,20,20000000.000000000000000,0.000000578818856,0.542981207370758,0.542980628551902,0.139959838983580,0.176909765642916,2.799196779671604
6233,13132,16,16000000.000000000000000,0.000000000000000,0.200391203165054,0.200391203165054,0.014271540828304,0.048388267769777,0.228344653252861
6234,13133,19,19000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6235,13134,20,20000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6236,13135,15,15000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6237,13136,20,20000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6238,13137,20,20000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6239,13138,15,15000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6240,13139,20,20000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6241,13140,15,15000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6242,13141,20,20000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6243,13142,20,20000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6244,13143,15,15000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6245,13144,20,20000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6246,13145,20,20000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6247,13146,15,15000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6248,13147,20,20000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6249,13148,20,20000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6250,13149,15,15000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6251,13150,20,20000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6252,13151,20,20000000.000000000000000,0.000000000000000,0.093193247914314,0.093193247914314,0.035410914947124,0.033753996514776,0.708218298942484
6253,13152,15,15000000.000000000000000,0.095828510820866,0.182440385222435,0.086611874401569,0.144171016911666,0.024743339697932,2.162565253674984
6254,13153,20,20000000.000000000000000,0.093115806579590,0.185804888606071,0.092689082026482,0.142158525437117,0.026447052287225,2.843170508742333
6255,13154,19,19000000.000000000000000,0.016367975622416,0.088436305522919,0.072068329900503,0.046819787668554,0.025011899048136,0.889575965702534
6256,13155,16,16000000.000000000000000,0.000000000000000,0.025166064500809,0.025166064500809,0.009390311237439,0.007412678265269,0.150244979799027
6257,13156,20,20000000.000000000000000,0.000000000000000,0.010406175628304,0.010406175628304,0.000910365537857,0.002440041246658,0.018207310757134
6258,13157,15,15000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6259,13158,20,20000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6260,13159,20,20000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6261,13160,15,15000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6262,13161,20,20000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6263,13162,18,18000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6264,13163,17,17000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6265,13164,20,20000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6266,13165,15,15000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6267,13166,20,20000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6268,13167,20,20000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6269,13168,15,15000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6270,13169,20,20000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6271,13170,17,17000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6272,13171,18,18000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6273,13172,19,19000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6274,13173,16,16000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6275,13174,20,20000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6276,13175,16,16000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6277,13176,19,19000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6278,13177,20,20000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6279,13178,15,15000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6280,13179,20,20000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6281,13180,18,18000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6282,13181,17,17000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6283,13182,20,20000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
6284,13183,15,15000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
